Trial #0
481.069368
001010110111011
481.069368	300.454725
481.069368	-224.783319
481.069368	-100.801874
481.069368	481.069368
481.069368	376.393933
481.069368	481.069368
481.069368	197.253333
481.069368	437.934507
481.069368	383.108004
481.069368	481.069368
481.069368	345.271157
481.069368	481.069368
481.069368	481.069368
481.069368	310.089419
481.069368	363.921018
481.069368	205.57268
481.069368	294.863734
481.069368	-142.41081
481.069368	-221.417127
481.069368	236.625263
481.069368	-106.002228
481.069368	319.998779
481.069368	-153.95291
481.069368	-188.338115
481.069368	371.90466
481.069368	-150.431074
481.069368	217.752617
481.069368	481.069368
481.069368	-195.403149
481.069368	240.830714
481.069368	-155.451369
481.069368	234.586626
481.069368	320.154423

Trial #2
481.069368
001010110111011
466.338083	140.784936
481.069368	-143.576616
481.069368	-100.646229
481.069368	227.066866
481.069368	277.477339
481.069368	208.999909
481.069368	191.116062
481.069368	235.740226
481.069368	273.442794
481.069368	-186.839656
481.069368	-164.500107
481.069368	481.069368
481.069368	220.056764
481.069368	-105.965606
481.069368	-153.95291
481.069368	-175.306711
481.069368	481.069368
481.069368	-161.198004
481.069368	252.830591
481.069368	310.614337
481.069368	-248.114719
481.069368	287.820062
481.069368	408.050783
481.069368	260.03296
481.069368	129.825739
481.069368	-211.245307
481.069368	262.657551
481.069368	213.055818
481.069368	191.116062
481.069368	313.934751
481.069368	-138.861507
481.069368	384.453871
481.069368	481.069368
481.069368	371.90466
481.069368	-93.398083
481.069368	354.286325
481.069368	481.069368
481.069368	481.069368
481.069368	-91.057314
481.069368	-150.431074
481.069368	264.928128
481.069368	340.342417
481.069368	273.442794
481.069368	437.934507
481.069368	209.616382
481.069368	-106.002228
481.069368	252.592547
481.069368	-106.002228
481.069368	268.526261
481.069368	157.103183
481.069368	481.069368
481.069368	481.069368
481.069368	182.866908
481.069368	217.752617
481.069368	268.526261
481.069368	129.825739
481.069368	386.816003
481.069368	-100.334941
481.069368	352.534561
481.069368	289.58098
481.069368	481.069368
481.069368	192.605365
481.069368	437.934507
481.069368	-130.73748
481.069368	-140.543077
481.069368	273.177282
481.069368	281.322672
481.069368	323.859371
481.069368	-140.543077
481.069368	475.478377
481.069368	279.586169
481.069368	-155.451369
481.069368	-153.95291
481.069368	189.87701
481.069368	-106.002228
481.069368	295.791497
481.069368	481.069368
481.069368	481.069368
481.069368	376.204717
481.069368	481.069368
481.069368	-155.451369
481.069368	270.201727
481.069368	-101.52211
481.069368	285.683767
481.069368	255.558947
481.069368	481.069368
481.069368	481.069368
481.069368	-150.431074
481.069368	261.696218
481.069368	-248.255104
481.069368	481.069368
481.069368	138.840907
481.069368	314.929655
481.069368	287.563707
481.069368	192.77932
481.069368	-107.464065
481.069368	481.069368
481.069368	481.069368
481.069368	-110.311441
481.069368	481.069368

Trial #3
481.069368
001010110111011
466.338083	160.985137
481.069368	391.357158
481.069368	481.069368
481.069368	279.586169
481.069368	-108.812982
481.069368	233.881649
481.069368	261.778618
481.069368	157.103183
481.069368	182.866908
481.069368	129.825739
481.069368	213.892025
481.069368	418.115787
481.069368	314.563432
481.069368	242.414624
481.069368	436.829736
481.069368	247.309793
481.069368	292.196417
481.069368	-150.431074
481.069368	481.069368
481.069368	-146.729179
481.069368	481.069368
481.069368	-117.654195
481.069368	255.558946
481.069368	475.478377
481.069368	237.13187
481.069368	211.291848
481.069368	-191.896573
481.069368	218.488113
481.069368	-178.346354
481.069368	307.464827
481.069368	423.459577
481.069368	362.889492
481.069368	311.688588
481.069368	260.03296
481.069368	419.15952
481.069368	227.311014
481.069368	247.483748
481.069368	428.028199
481.069368	481.069368
481.069368	271.95349
481.069368	294.741661
481.069368	231.775872
481.069368	391.357158
481.069368	354.286325
481.069368	481.069368
481.069368	-135.48616
481.069368	-100.688955
481.069368	-138.605152
481.069368	233.820612
481.069368	267.58629
481.069368	261.622974
481.069368	291.332743
481.069368	-106.002228
481.069368	293.871883
481.069368	-102.44377
481.069368	-170.036164
481.069368	481.069368
481.069368	-101.677755
481.069368	173.830378
481.069368	475.478377
481.069368	273.943296
481.069368	-113.677633
481.069368	-155.451369
481.069368	481.069368
481.069368	162.437819
481.069368	277.477339
481.069368	-150.431074
481.069368	319.388409
481.069368	262.657551
481.069368	-155.451369
481.069368	305.975524
481.069368	-113.677633
481.069368	481.069368
481.069368	-160.456404
481.069368	218.488113
481.069368	276.863918
481.069368	262.822351
481.069368	-102.300333
481.069368	272.304451
481.069368	-107.345042
481.069368	481.069368
481.069368	-234.82696
481.069368	284.057131
481.069368	-100.801874
481.069368	233.820612
481.069368	419.15952
481.069368	234.586626
481.069368	399.801629
481.069368	358.330027
481.069368	481.069368
481.069368	-102.300333
481.069368	481.069368
481.069368	481.069368
481.069368	259.859004
481.069368	475.478377
481.069368	481.069368
481.069368	232.538835
481.069368	-139.044618
481.069368	308.600115
481.069368	278.017518

Trial #4
481.069368
001010110111011
466.338083	160.985137
481.069368	418.115787
481.069368	275.801873
481.069368	-127.200384
481.069368	233.097323
481.069368	260.032959
481.069368	433.814508
481.069368	248.005615
481.069368	280.352183
481.069368	197.253333
481.069368	243.516342
481.069368	430.924405
481.069368	284.051027
481.069368	-104.097873
481.069368	-113.677633
481.069368	129.825739
481.069368	289.693899
481.069368	129.825739
481.069368	-146.890926
481.069368	481.069368
481.069368	-134.024323
481.069368	328.577532
481.069368	481.069368
481.069368	154.972991
481.069368	-150.431074
481.069368	245.646534
481.069368	249.229407
481.069368	-155.451369
481.069368	481.069368
481.069368	481.069368
481.069368	481.069368
481.069368	312.936796
481.069368	-102.300333
481.069368	481.069368
481.069368	205.203406
481.069368	310.019226
481.069368	481.069368
481.069368	481.069368
481.069368	-211.8099
481.069368	294.50972
481.069368	437.934507
481.069368	-191.896573
481.069368	286.162908
481.069368	301.248206
481.069368	229.355754
481.069368	-102.172154
481.069368	-108.266701
481.069368	138.074893
481.069368	-256.180761
481.069368	481.069368
481.069368	-102.44377
481.069368	240.830714
481.069368	433.814508
481.069368	222.48909
481.069368	258.360546
481.069368	268.874172
481.069368	258.360546
481.069368	284.817041
481.069368	481.069368
481.069368	-150.431074
481.069368	-102.44377
481.069368	258.360546
481.069368	-228.289895
481.069368	255.558946
481.069368	408.816797
481.069368	251.765496
481.069368	138.074893
481.069368	261.079745
481.069368	171.489608
481.069368	231.177709
481.069368	437.934507
481.069368	204.281746
481.069368	256.324961
481.069368	256.324961
481.069368	-211.8099
481.069368	481.069368
481.069368	197.949156
481.069368	354.286325
481.069368	-190.398114
481.069368	268.874172
481.069368	261.622974
481.069368	343.412579
481.069368	221.271401
481.069368	231.962035
481.069368	212.582782
481.069368	233.097323
481.069368	359.739982
481.069368	289.220862
481.069368	421.018097
481.069368	268.874172
481.069368	182.866908
481.069368	358.745078
481.069368	-161.753441
481.069368	-123.498489
481.069368	-146.729179
481.069368	-155.451369
481.069368	481.069368
481.069368	481.069368
481.069368	-117.236091
481.069368	235.740226

Trial #5
481.069368
001010110111011
466.338083	88.900418
481.069368	317.899105
481.069368	264.928128
481.069368	431.708731
481.069368	481.069368
481.069368	312.118901
481.069368	-155.451369
481.069368	340.342417
481.069368	235.038301
481.069368	-89.610737
481.069368	-117.095706
481.069368	289.413129
481.069368	-155.451369
481.069368	-95.375683
481.069368	481.069368
481.069368	481.069368
481.069368	481.069368
481.069368	481.069368
481.069368	274.520096
481.069368	-107.345042
481.069368	208.999909
481.069368	313.440352
481.069368	-106.002228
481.069368	268.633076
481.069368	266.95761
481.069368	430.924405
481.069368	216.263314
481.069368	250.389111
481.069368	197.387616
481.069368	-172.566149
481.069368	481.069368
481.069368	251.765496
481.069368	280.108035
481.069368	256.712545
481.069368	247.343364
481.069368	207.248146
481.069368	-145.23072
481.069368	481.069368
481.069368	129.825739
481.069368	-135.48616
481.069368	-158.802301
481.069368	313.168736
481.069368	273.943296
481.069368	319.666126
481.069368	243.635365
481.069368	475.478377
481.069368	-143.909269
481.069368	481.069368
481.069368	335.810419
481.069368	272.304451
481.069368	252.150029
481.069368	-155.436109
481.069368	279.586169
481.069368	312.359996
481.069368	255.830561
481.069368	254.686116
481.069368	129.825739
481.069368	219.541002
481.069368	431.708731
481.069368	-155.451369
481.069368	303.43028
481.069368	247.740103
481.069368	-107.464065
481.069368	437.934507
481.069368	481.069368
481.069368	-223.28486
481.069368	-155.451369
481.069368	481.069368
481.069368	481.069368
481.069368	173.830378
481.069368	481.069368
481.069368	481.069368
481.069368	-206.694998
481.069368	273.714408
481.069368	-102.599414
481.069368	-166.669972
481.069368	481.069368
481.069368	320.355845
481.069368	-143.768884
481.069368	-186.2537
481.069368	481.069368
481.069368	481.069368
481.069368	481.069368
481.069368	-139.044618
481.069368	257.478561
481.069368	437.934507
481.069368	-211.217841
481.069368	254.750205
481.069368	357.069612
481.069368	170.671712
481.069368	232.242804
481.069368	-133.841212
481.069368	481.069368
481.069368	481.069368
481.069368	-147.327342
481.069368	-142.41081
481.069368	277.651295
481.069368	265.742973
481.069368	-120.394757
481.069368	-100.646229

